VIB,1768153,unbalanced,-0.8037,0.0186,0.6416
VIB,1768167,unbalanced,-0.8271,0.0068,0.5322
VIB,1768182,unbalanced,-0.7998,0.0527,0.7363
VIB,1768196,unbalanced,-0.8193,0.0410,0.6875
VIB,1768211,unbalanced,-0.8232,0.0381,0.6152
VIB,1768225,unbalanced,-0.8193,0.0068,0.4258
VIB,1768239,unbalanced,-0.8037,0.0645,0.7324
VIB,1768254,unbalanced,-1.0078,0.0449,0.6533
VIB,1768268,unbalanced,-0.3545,-0.1221,-0.2324
VIB,1768282,unbalanced,-0.8271,0.2471,1.7471
VIB,1768297,unbalanced,-0.8115,-0.0195,0.9863
VIB,1768311,unbalanced,-0.7930,0.0723,0.9746
VIB,1768326,unbalanced,-0.8232,0.0762,0.8877
VIB,1768340,unbalanced,-0.8232,0.0225,0.7324
VIB,1768354,unbalanced,-0.8193,0.0146,0.4336
VIB,1768369,unbalanced,-0.8232,0.0107,0.5098
VIB,1768383,unbalanced,-0.8076,0.0303,0.6348
VIB,1768397,unbalanced,-0.8232,0.0107,0.5469
VIB,1768412,unbalanced,-0.8232,0.0264,0.5439
VIB,1768426,unbalanced,-0.8467,-0.0039,0.4941
VIB,1768441,unbalanced,-0.7998,0.0723,0.5400
VIB,1768455,unbalanced,-0.5889,-0.0117,0.5850
VIB,1768469,unbalanced,-1.2275,0.0449,0.0557
VIB,1768484,unbalanced,-0.8691,-0.1680,-0.4629
VIB,1768498,unbalanced,-0.9121,0.1904,1.1758
VIB,1768512,unbalanced,-0.9160,-0.0996,-0.0547
VIB,1768527,unbalanced,-0.6426,0.0410,0.5850
VIB,1768541,unbalanced,-0.8311,0.0527,0.7930
VIB,1768556,unbalanced,-0.7813,0.0381,0.7588
VIB,1768570,unbalanced,-0.8311,0.0186,0.5811
VIB,1768584,unbalanced,-0.8193,0.0381,0.7100
VIB,1768599,unbalanced,-0.8154,0.0381,0.6611
VIB,1768613,unbalanced,-0.8232,0.0186,0.6113
VIB,1768627,unbalanced,-0.8232,0.0186,0.5059
VIB,1768642,unbalanced,-0.7734,-0.0078,0.5137
VIB,1768656,unbalanced,-0.6084,0.0449,0.0625
VIB,1768670,unbalanced,-0.6768,0.2441,1.9990
VIB,1768685,unbalanced,-0.8584,0.0264,0.4189
VIB,1768699,unbalanced,-0.8652,0.0986,0.7627
VIB,1768714,unbalanced,-0.8076,-0.0811,0.4756
VIB,1768728,unbalanced,-0.8076,0.0801,0.8496
VIB,1768742,unbalanced,-0.7656,0.0684,0.7441
VIB,1768757,unbalanced,-0.8271,0.0107,0.6074
VIB,1768771,unbalanced,-0.8154,0.0381,0.6494
VIB,1768785,unbalanced,-0.8193,0.0225,0.6113
VIB,1768800,unbalanced,-0.8154,0.0264,0.6416
VIB,1768814,unbalanced,-0.8037,0.0186,0.6348
VIB,1768828,unbalanced,-0.7969,0.0186,0.5586
VIB,1768843,unbalanced,-0.9424,0.1367,1.0996
VIB,1768857,unbalanced,-0.3545,0.0029,1.2549
VIB,1768872,unbalanced,-1.0273,0.3730,1.9990
VIB,1768886,unbalanced,-0.9160,0.2090,1.9326
VIB,1768900,unbalanced,-0.8613,0.0762,0.9902
VIB,1768915,unbalanced,-0.7539,-0.0156,0.2861
VIB,1768929,unbalanced,-0.8428,0.0527,0.6377
VIB,1768943,unbalanced,-0.8428,0.0762,1.0049
VIB,1768958,unbalanced,-0.8545,0.0225,0.7100
VIB,1768972,unbalanced,-0.8154,0.0029,0.4980
VIB,1768986,unbalanced,-0.7969,0.0410,0.7285
VIB,1769001,unbalanced,-0.8115,0.0381,0.6455
VIB,1769015,unbalanced,-0.8506,0.0225,0.5664
VIB,1769029,unbalanced,-0.8271,-0.0156,0.5586
VIB,1769044,unbalanced,-0.7422,-0.0732,0.2295
VIB,1769058,unbalanced,-1.1689,-0.0537,-0.5352
VIB,1769073,unbalanced,-0.8037,-0.3779,-2.0000
VIB,1769087,unbalanced,-0.7930,-0.0654,-1.2090
VIB,1769102,unbalanced,-0.8428,0.0527,0.8613
VIB,1769116,unbalanced,-0.7354,0.0068,1.1602
VIB,1769130,unbalanced,-0.6768,-0.0039,0.4297
VIB,1769145,unbalanced,-0.8652,0.0410,0.5508
VIB,1769159,unbalanced,-0.8154,0.0449,0.7783
VIB,1769174,unbalanced,-0.8350,0.0645,0.7520
VIB,1769188,unbalanced,-0.8389,0.0225,0.6348
VIB,1769202,unbalanced,-0.8115,0.0449,0.6719
VIB,1769217,unbalanced,-0.8467,0.0342,0.6680
VIB,1769231,unbalanced,-1.0273,0.3848,0.1768
VIB,1769245,unbalanced,-1.0771,0.0986,0.2070
VIB,1769260,unbalanced,-0.6885,0.1982,1.9990
VIB,1769274,unbalanced,-0.8584,-0.0811,0.1084
VIB,1769288,unbalanced,-0.9844,0.0684,0.6836
VIB,1769303,unbalanced,-0.8271,-0.0420,0.5586
VIB,1769317,unbalanced,-0.8350,0.0186,0.4336
VIB,1769331,unbalanced,-0.8613,0.0029,0.6152
VIB,1769346,unbalanced,-0.8115,0.0000,0.4863
VIB,1769360,unbalanced,-0.8311,0.0107,0.5020
VIB,1769375,unbalanced,-0.8115,0.0303,0.5625
VIB,1769389,unbalanced,-0.8271,0.0264,0.6533
VIB,1769403,unbalanced,-0.8232,0.0225,0.5508
VIB,1769418,unbalanced,-0.8311,0.0186,0.5742
VIB,1769432,unbalanced,-0.8037,0.0186,0.5850
VIB,1769446,unbalanced,-0.8545,-0.0273,-0.0283
VIB,1769461,unbalanced,-1.0156,-0.0576,-0.4404
VIB,1769475,unbalanced,-0.6807,0.0068,0.6045
VIB,1769490,unbalanced,-0.8848,-0.0615,0.1504
VIB,1769504,unbalanced,-0.7539,0.0410,0.4600
VIB,1769518,unbalanced,-0.8037,0.0410,0.7744
VIB,1769533,unbalanced,-0.8467,-0.0156,0.3242
