-0.9814 -0.0234 0.7324
-0.6006 0.0684 0.4941
-0.8545 0.0264 0.5850
-0.8311 -0.0117 0.4678
-0.8389 0.0146 0.4414
-0.8193 0.0342 0.6982
-0.8154 0.0186 0.6006
-0.8115 0.0264 0.6797
-0.8350 0.0225 0.6611
-0.8271 0.0381 0.6006
-0.8154 0.0381 0.6191
-0.8232 0.0449 0.6152
-0.8232 0.0342 0.5811
-0.8311 0.0146 0.6270
-0.8271 0.0225 0.6113
-0.8115 0.0342 0.6113
-0.8350 0.0264 0.5967
-0.8154 0.0225 0.6230
-0.8154 0.0186 0.6074
-0.8271 0.0264 0.6230
-0.8154 0.0381 0.6309
-0.8154 0.0225 0.6152
-0.8193 0.0342 0.6006
-0.8232 0.0186 0.5928
-0.8271 0.0342 0.6074
-0.8193 0.0264 0.6152
-0.8193 0.0186 0.6152
-0.8232 0.0186 0.6270
-0.8193 0.0225 0.6152
-0.8232 0.0186 0.6309
-0.8193 0.0381 0.6113
-0.8232 0.0225 0.6191
-0.8232 0.0264 0.6309
-0.8154 0.0146 0.6152
-0.8154 0.0186 0.6074
-0.8154 0.0264 0.5928
-0.8350 0.0225 0.6113
-0.8232 0.0264 0.6074
-0.8232 0.0342 0.5967
-0.8076 0.0186 0.6377
-0.8232 0.0225 0.6113
-0.8193 0.0264 0.5928
-0.8232 0.0342 0.6045
-0.8232 0.0342 0.6270
-0.8076 0.0264 0.6074
-0.8428 0.0186 0.6113
-0.8311 0.0225 0.6045
-0.8271 0.0303 0.6113
-0.7998 0.0186 0.6152
-0.8271 0.0225 0.6113
-0.8271 0.0186 0.6230
-0.8232 0.0410 0.6152
-0.8115 0.0186 0.6191
-0.8076 0.0264 0.6191
-0.8154 0.0342 0.6230
-0.8193 0.0381 0.5967
-0.8154 0.0225 0.6113
-0.8232 0.0186 0.6152
-0.8232 0.0225 0.6152
-0.8076 0.0107 0.6152
-0.8193 0.0381 0.6152
-0.8232 0.0264 0.6152
-0.8311 0.0146 0.6309
-0.8311 0.0186 0.6152
-0.8311 0.0264 0.6230
-0.8271 0.0186 0.6074
-0.8154 0.0264 0.6270
-0.8271 0.0225 0.6074
-0.8271 0.0264 0.6377
-0.8271 0.0186 0.6152
-0.8076 0.0225 0.6074
-0.8154 0.0449 0.6113
-0.8154 0.0264 0.6191
-0.8271 0.0225 0.5967
-0.8232 0.0225 0.6270
-0.8311 0.0107 0.6152
-0.8154 0.0264 0.6152
-0.8232 0.0381 0.6152
-0.8193 0.0225 0.6113
-0.8154 0.0186 0.6230
-0.8271 0.0186 0.6074
-0.8271 0.0186 0.6006
-0.8311 0.0225 0.6045
-0.8271 0.0449 0.6230
-0.8232 0.0264 0.6045
-0.8232 0.0381 0.6113
-0.8037 0.0264 0.6113
-0.8154 0.0449 0.6270
-0.8311 0.0381 0.6270
-0.8271 0.0264 0.6270
-0.8115 0.0186 0.6191
-0.8271 0.0225 0.6152
-0.8232 0.0303 0.6152
-0.8350 0.0107 0.6348
-0.8115 0.0068 0.6113
-0.8232 0.0264 0.6270
-0.8232 0.0225 0.6191
-0.8115 0.0303 0.6270
-0.8193 0.0186 0.6045
-0.8271 0.0342 0.6191
-0.8076 0.0225 0.6309
-0.8350 0.0225 0.6191
-0.8232 0.0264 0.6113
-0.8311 0.0186 0.6152
-0.8193 0.0107 0.6270
-0.8154 0.0342 0.6006
-0.8271 0.0186 0.6113
-0.8232 0.0410 0.6348
-0.8076 0.0264 0.6045
-0.8232 0.0225 0.6230
-0.8037 0.0225 0.6045
-0.8232 0.0225 0.6191
-0.8115 0.0303 0.6191
-0.8271 0.0449 0.6113
-0.8350 0.0225 0.6113
-0.8232 0.0146 0.6348
-0.8232 0.0342 0.6152
-0.8154 0.0186 0.6152
-0.8193 0.0264 0.6230
-0.8154 0.0068 0.6113
-0.8232 0.0225 0.6270
-0.8154 0.0264 0.6113
-0.8232 0.0264 0.6152
-0.8232 0.0186 0.6006
-0.8311 0.0264 0.6045
-0.8154 0.0186 0.6113
-0.8154 0.0264 0.6230
-0.8193 0.0410 0.6113
-0.8271 0.0342 0.5967
-0.8115 0.0381 0.6152
-0.8115 0.0264 0.5889
-0.8232 0.0146 0.6113
-0.8193 0.0107 0.6230
-0.8154 0.0146 0.5889
-0.8154 0.0146 0.5928
-0.8271 0.0225 0.6230
-0.8193 0.0225 0.6191
-0.8193 0.0342 0.6191
-0.8232 0.0225 0.6152
-0.8232 0.0146 0.6152
-0.8115 0.0381 0.6309
-0.8311 0.0342 0.6074
-0.8193 0.0342 0.6045
-0.8271 0.0342 0.6230
-0.8232 0.0342 0.6074
-0.8232 0.0264 0.6152
-0.8193 0.0303 0.6074
-0.8311 0.0264 0.6309
-0.7998 0.0381 0.5928
-0.8193 0.0342 0.6152
-0.8311 0.0303 0.5967
-0.8232 0.0225 0.6074
-0.8193 0.0146 0.6191
-0.8076 0.0342 0.6152
-0.8037 0.0186 0.6045
-0.8467 0.0342 0.6113
-0.8232 0.0225 0.6045
-0.7998 0.0225 0.6152
